freq_hz,adc_b
4.440443128757591359e+06,4.445309715499246524e-06
4.444257942442091182e+06,1.278708121052710549e-07
4.448072756126591004e+06,4.492392407855408890e-06
4.451887569811089896e+06,5.114625796904479883e-07
4.455702383495589718e+06,1.101543091203168065e-05
4.459517197180089541e+06,2.324450219777412225e-06
4.463332010864589363e+06,1.269540925065196965e-06
4.467146824549089186e+06,9.810745221418372041e-08
4.470961638233588077e+06,2.616988457908954495e-06
4.474776451918087900e+06,3.710214843154912711e-07
4.478591265602587722e+06,6.502559828723200939e-07
4.482406079287087545e+06,5.218850255612424714e-07
4.486220892971587367e+06,3.110328324708154207e-06
4.490035706656086259e+06,1.566594706700355507e-07
4.493850520340586081e+06,3.255349841593515400e-06
4.497665334025085904e+06,1.423104705214247666e-06
4.501480147709585726e+06,2.505629071405308113e-06
4.505294961394085549e+06,5.401685360959530921e-07
4.509109775078585371e+06,4.505414827318711170e-06
4.512924588763084263e+06,1.065697802734002821e-07
4.516739402447584085e+06,2.703706624505413910e-06
4.520554216132083908e+06,2.404689684777659136e-07
4.524369029816583730e+06,3.630790571190205724e-06
4.528183843501083553e+06,5.122267977810413014e-07
4.531998657185582444e+06,5.342861818112251668e-06
4.535813470870082267e+06,2.569068821214041282e-07
4.539628284554582089e+06,2.010606233913671487e-06
4.543443098239081912e+06,8.355418318582826044e-07
4.547257911923581734e+06,5.302283574062024792e-06
4.551072725608080626e+06,2.010194837455702653e-08
4.554887539292580448e+06,2.310715610839766508e-06
4.558702352977080271e+06,5.147001536629993121e-07
4.562517166661580093e+06,3.824332058341361896e-06
4.566331980346079916e+06,2.767452854185976723e-06
4.570146794030579738e+06,8.121688822391626527e-06
4.573961607715078630e+06,2.445353772487435103e-07
4.577776421399578452e+06,7.006751368063940153e-06
4.581591235084078275e+06,5.691735992853656510e-07
4.585406048768578097e+06,2.108683870986842051e-06
4.589220862453077920e+06,6.964111090967204951e-08
4.593035676137576811e+06,3.740611073199898992e-06
4.596850489822076634e+06,1.470613309724321005e-07
4.600665303506576456e+06,2.082496613828534451e-06
4.604480117191076279e+06,1.208233275905717331e-06
4.608294930875576101e+06,6.758056762077740895e-06
4.612109744560074992e+06,6.937780057894285380e-08
4.615924558244574815e+06,7.119850988427622773e-06
4.619739371929074638e+06,1.484479722613306977e-06
4.623554185613574460e+06,2.447821337910307464e-06
4.627368999298074283e+06,1.898367213835216917e-06
4.631183812982574105e+06,1.202167949663878585e-06
4.634998626667072996e+06,8.821057888694417560e-07
4.638813440351572819e+06,4.931581761004976895e-06
4.642628254036072642e+06,4.500352449254414417e-08
4.646443067720572464e+06,1.910299633114351981e-06
4.650257881405072287e+06,2.096418017489937655e-07
4.654072695089571178e+06,2.822131080274023344e-06
4.657887508774071001e+06,3.753708059016102587e-07
4.661702322458570823e+06,5.333022885554172492e-06
4.665517136143070646e+06,1.557535904011211249e-06
4.669331949827570468e+06,3.838873666138497273e-06
4.673146763512070291e+06,3.005721886056705319e-07
4.676961577196569182e+06,4.926183069146079136e-06
4.680776390881069005e+06,3.458038838632463389e-08
4.684591204565568827e+06,3.414290883300053940e-06
4.688406018250068650e+06,5.655271619333083159e-07
4.692220831934568472e+06,1.882959448970836636e-06
4.696035645619067363e+06,3.264446049097471893e-07
4.699850459303567186e+06,2.473688031276973443e-06
4.703665272988067009e+06,7.556418476808164809e-07
4.707480086672566831e+06,3.848802461397211687e-06
4.711294900357066654e+06,1.202549989783870857e-06
4.715109714041565545e+06,9.496403223312099222e-06
4.718924527726065367e+06,4.651515385838030859e-07
4.722739341410565190e+06,3.513313323427473430e-06
4.726554155095065013e+06,1.992709411321906972e-07
4.730368968779564835e+06,5.956907499443457193e-06
4.734183782464064658e+06,2.164167621737931009e-06
4.737998596148563549e+06,9.679369056501569668e-08
4.741813409833063371e+06,9.042088302872215792e-07
4.745628223517563194e+06,2.847895050663962785e-06
4.749443037202063017e+06,2.414095308917308542e-07
4.753257850886562839e+06,4.340148649936906464e-06
4.757072664571061730e+06,1.647681720931630350e-07
4.760887478255561553e+06,1.934713138801894871e-06
4.764702291940061375e+06,8.217705229075734561e-08
4.768517105624561198e+06,2.059819115528284864e-06
4.772331919309061021e+06,7.585882109528141643e-07
4.776146732993559912e+06,2.205855581845334691e-06
4.779961546678059734e+06,2.722587652525607113e-07
4.783776360362559557e+06,1.986336509226119389e-06
4.787591174047059380e+06,1.745552597003271831e-06
4.791405987731559202e+06,2.437529337008268703e-06
4.795220801416059025e+06,8.550019661507198823e-07
4.799035615100557916e+06,2.869639138071971869e-06
4.802850428785057738e+06,1.181996854111078517e-06
4.806665242469557561e+06,5.870643141251566102e-06
4.810480056154057384e+06,2.432947684731679978e-07
4.814294869838557206e+06,5.659668969470856068e-06
4.818109683523056097e+06,8.804294914631937299e-07
4.821924497207555920e+06,6.756182750660694277e-06
4.825739310892055742e+06,9.674886537899842994e-07
4.829554124576555565e+06,1.522456469240654969e-06
4.833368938261055388e+06,5.242102871487674827e-08
4.837183751945554279e+06,1.633209903429955741e-06
4.840998565630054101e+06,7.677955978192663560e-07
4.844813379314553924e+06,5.114634947940793511e-06
4.848628192999053746e+06,1.752285222109303615e-08
4.852443006683553569e+06,4.033737896981981659e-06
4.856257820368053392e+06,1.091953546333386377e-06
4.860072634052552283e+06,2.379483715669446719e-06
4.863887447737052105e+06,2.008086369337795880e-07
4.867702261421551928e+06,2.617348216190086801e-06
4.871517075106051750e+06,1.778032177689834541e-07
4.875331888790551573e+06,2.780755864847067363e-06
4.879146702475050464e+06,5.566056754135647235e-07
4.882961516159550287e+06,6.287355957597478769e-06
4.886776329844050109e+06,2.926270008180633786e-07
4.890591143528549932e+06,1.255532073818626502e-06
4.894405957213049755e+06,5.136902255227249544e-07
4.898220770897549577e+06,2.686050391898452648e-06
4.902035584582048468e+06,2.363386997326512409e-06
4.905850398266548291e+06,1.586162595417453687e-05
4.909665211951048113e+06,3.329345226582936529e-06
4.913480025635547936e+06,2.718872756232733510e-06
4.917294839320047759e+06,7.933169599426758770e-07
4.921109653004546650e+06,1.388652606211408797e-06
4.924924466689046472e+06,9.642102828147251520e-09
4.928739280373546295e+06,1.939177189896550650e-06
4.932554094058046117e+06,2.322643966592956665e-07
4.936368907742545940e+06,4.262798234197263943e-07
4.940183721427044831e+06,7.106154832018805283e-07
4.943998535111544654e+06,2.146591965779096552e-06
4.947813348796044476e+06,7.493088232004590253e-07
4.951628162480544299e+06,5.623306081665098262e-06
4.955442976165044121e+06,1.234528164671266081e-06
4.959257789849543944e+06,2.826373768767350314e-06
4.963072603534042835e+06,1.754928935881312695e-07
4.966887417218542658e+06,2.377581618298686613e-06
4.970702230903042480e+06,2.693397174058346948e-07
4.974517044587542303e+06,8.460889085580845291e-07
4.978331858272042125e+06,1.384478059577101513e-06
4.982146671956541017e+06,4.279531658118778291e-06
4.985961485641040839e+06,4.893250584949675884e-07
4.989776299325540662e+06,3.688317488944206501e-06
4.993591113010040484e+06,1.382866098436473300e-06
4.997405926694540307e+06,7.283624017792071741e-06
